time,P77_ZIT_1244001C,P77_ZIT_1244001D,P77_ZIT_1244002C,P77_ZIT_1244002D,P77_PIT_1244007C,P77_PIT_1244008C,P77_PIT_1244007D,P77_PIT_1244008D,P77_SDY_1210002C,P77_SDY_1210002D
17-nov-22 01:00:00,0,0,8.962499619,20.38750076,29442.24023,29549.5,42174.83984,42134.05859,On,On
17-nov-22 01:01:00,0,0,8.962499619,20.38750076,29444.04883,29555.98438,42158.98047,42126.45313,On,On
17-nov-22 01:02:00,0,0,8.962499619,20.38750076,29448.38672,29545.375,42179.33984,42090.29297,On,On
17-nov-22 01:03:00,0,0,8.962499619,20.38443184,29435.46094,29541.07031,41849.46875,41789.41406,On,On
17-nov-22 01:04:00,0,0,8.962499619,20.38750076,29422.53906,29523.82031,41352.35156,41286.74609,On,On
17-nov-22 01:05:00,0,0,8.962499619,20.38750076,29423.81836,29526,41207.00781,41140.66797,On,On
17-nov-22 01:06:00,0,0,8.962499619,20.38750076,29430.60352,29532.33203,41307.92969,41238.69922,On,On
17-nov-22 01:07:00,0,0,8.962499619,20.38750076,29442.24023,29545.28906,41533.44141,41427.98438,On,On
17-nov-22 01:08:00,0,0,8.962499619,20.38750076,29437.94922,29543.18359,41630.38281,41558.96875,On,On
17-nov-22 01:09:00,0,0,8.962499619,20.38750076,29436.12305,29545.37109,41726.72266,41683.80078,On,On
17-nov-22 01:10:00,0,0,8.962499619,20.38750076,29437.94922,29549.58008,41753.78516,41705.57031,On,On
17-nov-22 01:11:00,0,0,8.962499619,20.38750076,29439.76367,29541,41767.125,41721.78906,On,On
17-nov-22 01:12:00,0,0,8.962499619,20.38750076,29442.24023,29549.51367,41769.60156,41734.96094,On,On
17-nov-22 01:13:00,0,0,8.962499619,20.38433075,29439.19141,29540.93164,41807.79688,41737.30078,On,On
17-nov-22 01:14:00,0,0,8.962499619,20.38441467,29438.63672,29553.88086,41840.64844,41780.25,On,On
17-nov-22 01:15:00,0,0,8.959415436,20.38750076,29447.11133,29547.46289,41844.49609,41797.47656,On,On
17-nov-22 01:16:00,0,0,8.962499619,20.38441658,29446.5293,29551.75781,41859.76172,41827.70313,On,On
17-nov-22 01:17:00,0,0,8.959418297,20.38441849,29450.83008,29556.11133,41894.11328,41853.17578,On,On
17-nov-22 01:18:00,0,0,8.959421158,20.38125038,29450.83008,29560.34766,41949.92969,41889.88281,On,On
17-nov-22 01:19:00,0,0,8.962499619,20.38125038,29452.07227,29560.28906,41975.8125,41900.14844,On,On
17-nov-22 01:20:00,0,0,8.959417343,20.38125038,29452.64063,29556.05469,41957.20313,41920.17188,On,On
17-nov-22 01:21:00,0,0,8.956250191,20.38125038,29451.5,29549.52539,41994.57813,41933.05859,On,On
17-nov-22 01:22:00,0,0,8.956250191,20.375,29453.87695,29558.16992,41990.38281,41941.59375,On,On
17-nov-22 01:23:00,0,0,8.956250191,20.37816429,29448.27539,29545.39648,41892.58984,41765.89063,On,On
17-nov-22 01:24:00,0,0,8.959332466,20.375,29424.25586,29517.4082,41304.16406,41098.11719,On,On
17-nov-22 01:25:00,0,0,8.956250191,20.375,29407.89063,29525.88086,41078.42188,41067.11719,On,On
17-nov-22 01:26:00,0,0,8.956250191,20.38125038,29435.40234,29541,41395.74609,41457.28125,On,On
17-nov-22 01:27:00,0,0,8.956250191,20.37816429,29446.5293,29555.99805,41975.69922,41953.64844,On,On
17-nov-22 01:28:00,0,0,8.956250191,20.38125038,29450.83008,29551.70508,42234.01563,42209.27734,On,On
17-nov-22 01:29:00,0,0,8.956250191,20.375,29453.37891,29551.69922,42324.17578,42263.25781,On,On
17-nov-22 01:30:00,0,0,8.953084946,20.37808609,29449.54492,29558.16992,42337.21094,42298.10938,On,On
17-nov-22 01:31:00,0,0,8.956250191,20.37816238,29443.08008,29562.46094,42308.08984,42282.51563,On,On
17-nov-22 01:32:00,0,0,8.956250191,20.37183189,29444.78906,29556.05469,42284.56641,42280.97266,On,On
17-nov-22 01:33:00,0,0,8.95308876,20.375,29443.48242,29543.21484,42221.57031,42132.59766,On,On
17-nov-22 01:34:00,0,0,8.953090668,20.36874962,29424.36719,29519.42969,41651.98438,41507.91797,On,On
17-nov-22 01:35:00,0,0,8.956250191,20.3780899,29418.26953,29521.59766,41505.01953,41430.1875,On,On
17-nov-22 01:36:00,0,0,8.956250191,20.37184715,29407.89063,29513.10352,41503.37891,41460.32813,On,On
17-nov-22 01:37:00,0,0,8.956250191,20.36874962,29407.89063,29504.52734,41550.60938,41456.10156,On,On
17-nov-22 01:38:00,0,0,8.949999809,20.375,29397.53516,29498.06055,41396.53125,41378.42969,On,On
17-nov-22 01:39:00,0,0,8.949999809,20.375,29413.97852,29508.77734,41772.43359,41756.82031,On,On
17-nov-22 01:40:00,0,0,8.949999809,20.37183762,29393.75977,29487.24609,41564.04297,41473.125,On,On
17-nov-22 01:41:00,0,0,8.949999809,20.37190819,29391.27344,29498.00977,41570.83594,41531,On,On
17-nov-22 01:42:00,0,0,8.949999809,20.375,29402.35156,29502.34961,41955.06641,41990.44141,On,On
17-nov-22 01:43:00,0,0,8.949999809,20.375,29412.17969,29511.03906,42328.875,42280.79688,On,On
17-nov-22 01:44:00,0,0,8.949999809,20.37190437,29380.875,29480.88086,42072.98828,41864.78125,On,On
17-nov-22 01:45:00,0,0,8.949999809,20.36874962,29367.99219,29470.13086,41494.91406,41380.99219,On,On
17-nov-22 01:46:00,0,0,8.949999809,20.375,29368.70313,29472.34766,41549.17578,41528.87891,On,On
17-nov-22 01:47:00,0,0,8.949999809,20.375,29383.38477,29480.83008,41858.92188,41848.78516,On,On
17-nov-22 01:48:00,0,0,8.949999809,20.375,29372.28906,29483.06055,42001.99609,41909.69922,On,On
17-nov-22 01:49:00,0,0,8.953083992,20.375,29361.91211,29455.11914,41703.36719,41531.54297,On,On
17-nov-22 01:50:00,0,0,8.949999809,20.3780899,29351.54102,29455.07031,41594.64844,41595.28125,On,On
17-nov-22 01:51:00,0,0,8.949999809,20.38125038,29361.91016,29459.41016,41958.15625,41842.27344,On,On
17-nov-22 01:52:00,0,0,8.949999809,20.375,29363.17578,29470.11914,42226.41406,42140.85156,On,On
17-nov-22 01:53:00,0,0,8.949999809,20.375,29364.94922,29461.58398,42283.07031,42209.77734,On,On
17-nov-22 01:54:00,0,0,8.949999809,20.3718338,29334.90039,29438.00195,41876.31641,41785.44531,On,On
17-nov-22 01:55:00,0,0,8.949999809,20.37191772,29328.07617,29418.5957,41535.20703,41440.86328,On,On
17-nov-22 01:56:00,0,0,8.949999809,20.375,29320.24805,29431.52539,41603.41406,41625.60547,On,On
17-nov-22 01:57:00,0,0,8.95308876,20.37816048,29333.12305,29437.99414,42020.89453,41968.98438,On,On
17-nov-22 01:58:00,0,0,8.949999809,20.38125038,29333.63086,29437.94922,42169.11719,42097.76563,On,On
17-nov-22 01:59:00,0,0,8.949999809,20.375,29320.74414,29405.7207,41701.83203,41604.76953,On,On
17-nov-22 02:00:00,0,0,8.953160286,20.3780899,29309.13086,29410.05859,41417.51172,41426.14453,On,On
17-nov-22 02:01:00,0,0,8.953159332,20.38125038,29330.59961,29435.73047,41816.83203,41780.02734,On,On
17-nov-22 02:02:00,0,0,8.949999809,20.38125038,29350.80469,29442.29102,42213.11719,42132.08203,On,On
17-nov-22 02:03:00,0,0,8.949999809,20.38125038,29344,29444.39648,42373.01172,42293.61328,On,On
17-nov-22 02:04:00,0,0,8.949999809,20.37186432,29317.7207,29418.63086,42006.94922,41917.91016,On,On
17-nov-22 02:05:00,0,0,8.949999809,20.375,29307.36523,29422.92773,41617.78906,41576.26563,On,On
17-nov-22 02:06:00,0,0,8.949999809,20.38125038,29310.38867,29414.3418,41704.875,41649.14453,On,On
17-nov-22 02:07:00,0,0,8.949999809,20.38125038,29323.27539,29429.33203,41979.73828,41992.75,On,On
17-nov-22 02:08:00,0,0,8.949999809,20.37814522,29333.63672,29425.06055,42244.43359,42160.35547,On,On
17-nov-22 02:09:00,0,0,8.949999809,20.375,29313.9668,29414.33594,41959.80469,41814.84375,On,On
17-nov-22 02:10:00,0,0,8.949999809,20.375,29299.30273,29403.59961,41531.375,41456.15234,On,On
17-nov-22 02:11:00,0,0,8.949999809,20.37812042,29306.10352,29401.45313,41619.34375,41617.11328,On,On
17-nov-22 02:12:00,0,0,8.949999809,20.37811279,29309.13086,29410.02734,41962.80859,41881.18359,On,On
17-nov-22 02:13:00,0,0,8.956250191,20.375,29302.30273,29399.34961,41552.375,41492.78125,On,On
17-nov-22 02:14:00,0,0,8.949999809,20.375,29299.72461,29401.49414,41323.86719,41277.85938,On,On
17-nov-22 02:15:00,0,0,8.949999809,20.375,29293.24414,29394.97461,41337.23828,41265.125,On,On
17-nov-22 02:16:00,0,0,8.949999809,20.37810326,29303.07617,29401.4043,41445.05859,41410.69141,On,On
17-nov-22 02:17:00,0,0,8.949999809,20.38125038,29297.97852,29403.59961,41522.73828,41460.38672,On,On
17-nov-22 02:18:00,0,0,8.949999809,20.375,29293.23438,29401.5,41499.55469,41423.90234,On,On
17-nov-22 02:19:00,0,0,8.949999809,20.375,29313.94141,29399.30078,41628.92969,41499.10938,On,On
17-nov-22 02:20:00,0,0,8.949999809,20.375,29294.97461,29394.97852,41314.46094,41260.63281,On,On
17-nov-22 02:21:00,0,0,8.949999809,20.37813759,29295.79102,29401.44141,41462.42188,41421.74219,On,On
17-nov-22 02:22:00,0,0,8.949999809,20.375,29291.96094,29399.2793,41404.63281,41336.07422,On,On
17-nov-22 02:23:00,0,0,8.949999809,20.375,29297.98438,29399.30078,41425.25781,41359.46484,On,On
17-nov-22 02:24:00,0,0,8.949999809,20.3781414,29300.55078,29403.59961,41599.47656,41548.37109,On,On
17-nov-22 02:25:00,0,0,8.949999809,20.375,29290.19727,29397.16406,41518.01953,41438.95703,On,On
17-nov-22 02:26:00,0,0,8.949999809,20.375,29297.5293,29410.02344,41558.74219,41503.50391,On,On
17-nov-22 02:27:00,0,0,8.949999809,20.37189293,29298.80078,29399.30078,41393.82422,41312.34766,On,On
17-nov-22 02:28:00,0,0,8.949999809,20.375,29309.61133,29399.26953,41518.96875,41417.71875,On,On
17-nov-22 02:29:00,0,0,8.949999809,20.375,29298.78906,29405.75781,41498.11328,41462.58203,On,On
17-nov-22 02:30:00,0,0,8.946887016,20.36874962,29306.08203,29399.30078,41419.88281,41378.83203,On,On
17-nov-22 02:31:00,0,0,8.943750381,20.36874962,29312.1582,29410.02344,41615.50391,41567.8125,On,On
17-nov-22 02:32:00,0,0,8.946887016,20.36874962,29291.96094,29403.59961,41421.80078,41353.08594,On,On
17-nov-22 02:33:00,0,0,8.943750381,20.37191772,29312.86914,29416.35742,41771.24609,41745.00391,On,On
17-nov-22 02:34:00,0,0,8.943750381,20.36874962,29311.50195,29416.48047,41789.73047,41705.69531,On,On
17-nov-22 02:35:00,0,0,8.946825027,20.36249924,29293.14844,29401.48438,41383.88281,41316.57422,On,On
17-nov-22 02:36:00,0,0,8.943750381,20.36874962,29315.47656,29412.17969,41719.24219,41685.04297,On,On
17-nov-22 02:37:00,0,0,8.943750381,20.36567116,29333.67383,29433.65039,42192.82813,42168.97656,On,On
17-nov-22 02:38:00,0,0,8.943750381,20.35625076,29312.19727,29412.24023,41846.125,41684.42188,On,On
17-nov-22 02:39:00,0,0,8.943750381,20.35308266,29305.43164,29401.47852,41329.07813,41246.10938,On,On
17-nov-22 02:40:00,0,0,8.9375,20.35625076,29306.03711,29416.4082,41410.23047,41414.39063,On,On
17-nov-22 02:41:00,0,0,8.9375,20.35625076,29328.19141,29431.52734,41842.79297,41850.6875,On,On
17-nov-22 02:42:00,0,0,8.940667152,20.35625076,29332.99609,29440.12305,42112.18359,42102.33203,On,On
17-nov-22 02:43:00,0,0,8.9375,20.35000038,29339.18945,29444.41211,42173.20703,42140.65234,On,On
17-nov-22 02:44:00,0,0,8.9375,20.35315323,29339.18945,29446.5293,42293.43359,42209.99219,On,On
17-nov-22 02:45:00,0,0,8.9375,20.35000038,29339.18945,29442.19141,42249.78516,42213.83203,On,On
17-nov-22 02:46:00,0,0,8.940594673,20.35000038,29350.87305,29446.5293,42259.49609,42179.80078,On,On
17-nov-22 02:47:00,0,0,8.9375,20.34375,29352.07031,29450.83008,42254.30859,42182.0625,On,On
17-nov-22 02:48:00,0,0,8.9375,20.35000038,29345.82422,29444.41016,42216.92188,42119.80859,On,On
17-nov-22 02:49:00,0,0,8.9375,20.35000038,29342.3125,29433.65039,41912.13281,41795.51953,On,On
17-nov-22 02:50:00,0,0,8.9375,20.34683228,29328.28906,29431.5332,41538.08594,41479.97266,On,On
17-nov-22 02:51:00,0,0,8.9375,20.34375,29328.2832,29425.06055,41414.51953,41341.95313,On,On
17-nov-22 02:52:00,0,0,8.9375,20.34375,29330.59961,29433.69531,41479.90625,41424.01172,On,On
17-nov-22 02:53:00,0,0,8.9375,20.35000038,29342.73633,29444.46875,41764.51172,41696.60156,On,On
17-nov-22 02:54:00,0,0,8.9375,20.35000038,29342.22852,29446.5293,42022.04688,41971.14453,On,On
17-nov-22 02:55:00,0,0,8.9375,20.34668922,29356.35938,29454.86328,42263.37891,42221.94141,On,On
17-nov-22 02:56:00,0,0,8.934329987,20.34375,29360.66016,29457.41797,42280.55078,42221.05078,On,On
17-nov-22 02:57:00,0,0,8.9375,20.33749962,29330.59961,29429.35938,41679.43359,41647.28906,On,On
17-nov-22 02:58:00,0,0,8.931249619,20.33749962,29320.23438,29433.5918,41418.87109,41348.86719,On,On
17-nov-22 02:59:00,0,0,8.931249619,20.33749962,29333.64258,29427.10938,41413.94141,41299.33203,On,On
17-nov-22 03:00:00,0,0,8.931249619,20.34057999,29340.44336,29440.125,41631.12891,41563.55469,On,On
17-nov-22 03:01:00,0,0,8.931249619,20.34375,29323.26758,29435.83398,41463.875,41415.73438,On,On
17-nov-22 03:02:00,0,0,8.931249619,20.33749962,29323.79688,29429.35938,41366.94141,41321.1875,On,On
17-nov-22 03:03:00,0,0,8.931249619,20.33749962,29310.38281,29425.06055,41200.48828,41147.11719,On,On
17-nov-22 03:04:00,0,0,8.931249619,20.33749962,29325.04883,29425.08984,41360.875,41331.42969,On,On
17-nov-22 03:05:00,0,0,8.931249619,20.34375,29330.59961,29427.17969,41575.85156,41503.26172,On,On
17-nov-22 03:06:00,0,0,8.931249619,20.33749962,29320.99805,29437.94922,41449.55859,41443.27344,On,On
17-nov-22 03:07:00,0,0,8.931249619,20.33434296,29313.42969,29425.10742,41460.44922,41454.11328,On,On
17-nov-22 03:08:00,0,0,8.931249619,20.33749962,29317.7207,29416.44922,41378.85938,41303.63281,On,On
17-nov-22 03:09:00,0,0,8.931249619,20.33749962,29328.08594,29416.48047,41520.55859,41483.98828,On,On
17-nov-22 03:10:00,0,0,8.931249619,20.33749962,29319.50391,29416.48047,41422.33594,41351.17188,On,On
17-nov-22 03:11:00,0,0,8.931249619,20.33124924,29304.83984,29414.31641,41248.79297,41202.76172,On,On
17-nov-22 03:12:00,0,0,8.931249619,20.33435822,29313.95117,29414.3418,41284.50781,41209.32031,On,On
17-nov-22 03:13:00,0,0,8.931249619,20.33124924,29298.77148,29405.70508,41217.98828,41145.05859,On,On
17-nov-22 03:14:00,0,0,8.931249619,20.33124924,29296.25,29399.30078,41097.51172,41056.75,On,On
17-nov-22 03:15:00,0,0,8.931249619,20.33124924,29295.73047,29407.89063,41177.26953,41111.27734,On,On
17-nov-22 03:16:00,0,0,8.925000191,20.32818031,29304.83984,29407.96484,41206.375,41187.67969,On,On
17-nov-22 03:17:00,0,0,8.928049088,20.33124924,29317.7207,29418.57227,41638.875,41592.61328,On,On
17-nov-22 03:18:00,0,0,8.928064346,20.33124924,29300.55078,29414.45508,41500.12109,41392.57422,On,On
17-nov-22 03:19:00,0,0,8.928051949,20.32819748,29296.25,29410.08594,41237.16797,41177.5625,On,On
17-nov-22 03:20:00,0,0,8.931249619,20.32806587,29304.83984,29412.02148,41447.55859,41392.95703,On,On
17-nov-22 03:21:00,0,0,8.931249619,20.32806206,29326.31055,29422.95898,41816.83203,41777.48047,On,On
17-nov-22 03:22:00,0,0,8.928184509,20.33124924,29336.66016,29433.65039,42052.22266,41995.05469,On,On
17-nov-22 03:23:00,0,0,8.928182602,20.32500076,29323.78906,29420.84961,41771.41406,41590.59375,On,On
17-nov-22 03:24:00,0,0,8.925000191,20.31875038,29300.55078,29403.65234,41130.98828,41007.76563,On,On
17-nov-22 03:25:00,0,0,8.925000191,20.32500076,29302.30469,29409.92969,41105.82422,41097.58984,On,On
17-nov-22 03:26:00,0,0,8.921845436,20.32500076,29322.00977,29414.31055,41434.67969,41462.41016,On,On
17-nov-22 03:27:00,0,0,8.925000191,20.32500076,29326.31055,29435.83203,41821.12109,41776,On,On
17-nov-22 03:28:00,0,0,8.918749809,20.32500076,29322.00977,29429.35938,41931.48828,41891.625,On,On
17-nov-22 03:29:00,0,0,8.925000191,20.32500076,29328.06445,29431.47656,41958.72266,41888.10938,On,On
17-nov-22 03:30:00,0,0,8.918749809,20.32190132,29312.66016,29405.76172,41561.14063,41379.21484,On,On
17-nov-22 03:31:00,0,0,8.925000191,20.31875038,29286.38672,29410.01953,41101.51172,41018.21875,On,On
17-nov-22 03:32:00,0,0,8.925000191,20.31875038,29296.25,29401.63477,41059.15625,41037.77344,On,On
17-nov-22 03:33:00,0,0,8.925000191,20.32500076,29304.31445,29410.05664,41219.32422,41193.97656,On,On
17-nov-22 03:34:00,0,0,8.925000191,20.32183838,29311.63477,29418.65039,41416.42969,41393.51172,On,On
17-nov-22 03:35:00,0,0,8.921915054,20.32500076,29311.64453,29416.5293,41536.47266,41452.23828,On,On
17-nov-22 03:36:00,0,0,8.921844482,20.31875038,29299.29102,29403.59961,41271.93359,41104.27344,On,On
17-nov-22 03:37:00,0,0,8.921895981,20.3125,29294.47656,29407.89063,41109.51953,41142.48047,On,On
17-nov-22 03:38:00,0,0,8.921834946,20.31875038,29310.39063,29401.47656,41404.32813,41413.32422,On,On
17-nov-22 03:39:00,0,0,8.921929359,20.31875038,29309.13086,29412.17969,41533.44141,41471.44141,On,On
17-nov-22 03:40:00,0,0,8.925000191,20.31875038,29317.20508,29416.48047,41766.48438,41713.71484,On,On
17-nov-22 03:41:00,0,0,8.921848297,20.31875038,29306.0957,29414.31055,41666.55078,41601.98828,On,On
17-nov-22 03:42:00,0,0,8.925000191,20.31875038,29304.16211,29399.30078,41481.36719,41361.65234,On,On
17-nov-22 03:43:00,0,0,8.925000191,20.31875038,29301.11328,29399.22656,41380.10547,41325.3125,On,On
17-nov-22 03:44:00,0,0,8.921922684,20.31875038,29300.55078,29405.71289,41429.81641,41374.70313,On,On
17-nov-22 03:45:00,0,0,8.921818733,20.31568146,29298.06641,29397.11719,41563.38672,41501.125,On,On
17-nov-22 03:46:00,0,0,8.925000191,20.31875038,29289.5918,29388.52539,41327.02734,41241.9375,On,On
17-nov-22 03:47:00,0,0,8.921814919,20.31556511,29280.32031,29388.52344,41176.59766,41125.20313,On,On
17-nov-22 03:48:00,0,0,8.921820641,20.31875038,29267.43555,29377.91016,41029.98047,40981.20313,On,On
17-nov-22 03:49:00,0,0,8.921933174,20.3125,29279.08008,29362.76563,40910.84766,40853.08203,On,On
17-nov-22 03:50:00,0,0,8.925000191,20.31875038,29266.19922,29373.61719,41121.23828,41080.25391,On,On
17-nov-22 03:51:00,0,0,8.915677071,20.32192802,29273.6543,29367.06445,41222.80859,41221.53906,On,On
17-nov-22 03:52:00,0,0,8.915565491,20.31875038,29276.03516,29377.83008,41494.59766,41428.52734,On,On
17-nov-22 03:53:00,0,0,8.915624619,20.31875038,29271.72656,29373.53906,41304.13281,41232.87109,On,On
17-nov-22 03:54:00,0,0,8.912500381,20.3218708,29291.96094,29390.70898,41633.22266,41584.87891,On,On
17-nov-22 03:55:00,0,0,8.912500381,20.32187462,29279.73242,29390.7168,41679.77344,41591.38281,On,On
17-nov-22 03:56:00,0,0,8.912500381,20.31875038,29281.54688,29390.71094,41458.14063,41419.60938,On,On
17-nov-22 03:57:00,0,0,8.912500381,20.32500076,29281.55078,29399.31055,41716.89844,41679.47266,On,On
17-nov-22 03:58:00,0,0,8.915631294,20.31875038,29280.89648,29384.2793,41415.55859,41346.71875,On,On
17-nov-22 03:59:00,0,0,8.912500381,20.32500076,29300.55078,29382.13086,41490.5,41432.53125,On,On
17-nov-22 04:00:00,0,0,8.912500381,20.32500076,29291.96094,29397.1582,41696.60156,41632.22266,On,On
17-nov-22 04:01:00,0,0,8.912500381,20.32186317,29274.7793,29371.38672,41223.03906,41153.37109,On,On
17-nov-22 04:02:00,0,0,8.912500381,20.32500076,29279.08008,29377.83789,41301.19141,41215.72656,On,On
17-nov-22 04:03:00,0,0,8.912500381,20.33124924,29297.52539,29401.44922,41782.04688,41752.40234,On,On
17-nov-22 04:04:00,0,0,8.912500381,20.33438301,29306.10547,29414.31055,42191.72266,42153.72656,On,On
17-nov-22 04:05:00,0,0,8.912500381,20.33124924,29317.24414,29422.91211,42365.63672,42282.68359,On,On
17-nov-22 04:06:00,0,0,8.912500381,20.33124924,29310.40625,29418.63867,42310.57031,42203.35547,On,On
17-nov-22 04:07:00,0,0,8.912500381,20.32500076,29302.32422,29401.46484,41865.50781,41744.25781,On,On
17-nov-22 04:08:00,0,0,8.912500381,20.32500076,29297.19531,29390.4043,41331.57422,41204.07031,On,On
17-nov-22 04:09:00,0,0,8.912500381,20.32500076,29276.53516,29397.11719,41019.30859,40977.45703,On,On
17-nov-22 04:10:00,0,0,8.912500381,20.33124924,29290.6875,29399.30078,41066.69141,41022.12891,On,On
17-nov-22 04:11:00,0,0,8.912500381,20.33124924,29309.13086,29407.78516,41297.28125,41241.09375,On,On
17-nov-22 04:12:00,0,0,8.912500381,20.33124924,29307.86133,29412.08789,41549.96094,41473.08984,On,On
17-nov-22 04:13:00,0,0,8.912500381,20.33749962,29323.81836,29422.68164,41762.38672,41737,On,On
17-nov-22 04:14:00,0,0,8.912500381,20.33426094,29327.55273,29427.28711,41897.96484,41852.30859,On,On
17-nov-22 04:15:00,0,0,8.912500381,20.33124924,29327.53906,29435.87695,41967.11328,41929.08203,On,On
17-nov-22 04:16:00,0,0,8.912500381,20.33449745,29339.74805,29431.41992,41975.81641,41946.30859,On,On
17-nov-22 04:17:00,0,0,8.912500381,20.33124924,29336.69727,29435.70313,42001.71875,41978.51563,On,On
17-nov-22 04:18:00,0,0,8.912500381,20.33124924,29337.38477,29438.14258,42061.68359,41991.60938,On,On
17-nov-22 04:19:00,0,0,8.912500381,20.33124924,29332.41797,29442.43359,42035.23828,41970.52344,On,On
17-nov-22 04:20:00,0,0,8.912500381,20.32500076,29331.84766,29433.65039,42011.98047,41934.54688,On,On
17-nov-22 04:21:00,0,0,8.912500381,20.33124924,29331.84766,29433.65039,41951.86719,41928.69141,On,On
17-nov-22 04:22:00,0,0,8.912500381,20.33124924,29330.59961,29431.62305,41967.11328,41920.34766,On,On
17-nov-22 04:23:00,0,0,8.912500381,20.32793999,29334.90039,29439.9668,42014.33984,41931.5,On,On
17-nov-22 04:24:00,0,0,8.912500381,20.32823753,29333.09766,29435.72266,41981.9375,41936.4375,On,On
17-nov-22 04:25:00,0,0,8.912500381,20.32500076,29340.97656,29440.18555,42020.23438,41952.625,On,On
17-nov-22 04:26:00,0,0,8.912500381,20.32500076,29340.97656,29444.41602,42042.42188,41993.12891,On,On
17-nov-22 04:27:00,0,0,8.912500381,20.32500076,29342.23047,29444.35352,42089.66797,42026.78906,On,On
17-nov-22 04:28:00,0,0,8.912500381,20.32807732,29343.48047,29440.12695,42112.57031,42059.72266,On,On
17-nov-22 04:29:00,0,0,8.912500381,20.32182503,29339.18945,29453.00977,42197.71094,42132.17578,On,On
17-nov-22 04:30:00,0,0,8.912500381,20.32500076,29334.90039,29453.00781,42185.84766,42183.83594,On,On
17-nov-22 04:31:00,0,0,8.912500381,20.32806969,29339.18945,29444.3457,42259.07813,42203.03516,On,On
17-nov-22 04:32:00,0,0,8.912500381,20.32500076,29347.7793,29444.41992,42271.96094,42201.01563,On,On
17-nov-22 04:33:00,0,0,8.912500381,20.33124924,29343.48047,29452.89063,42257.82813,42224.36328,On,On
17-nov-22 04:34:00,0,0,8.912500381,20.32808304,29352.07031,29457.18555,42294.125,42228.625,On,On
17-nov-22 04:35:00,0,0,8.912500381,20.32183075,29359.40039,29461.5918,42311.64844,42250.55859,On,On
17-nov-22 04:36:00,0,0,8.912500381,20.32500076,29358.16016,29450.76758,42303.8125,42209.39453,On,On
17-nov-22 04:37:00,0,0,8.912500381,20.32500076,29353.87109,29453,42301.76563,42220.33203,On,On
17-nov-22 04:38:00,0,0,8.912500381,20.32808304,29358.15625,29457.12109,42272.50781,42220.38281,On,On
17-nov-22 04:39:00,0,0,8.912500381,20.32500076,29348.3125,29459.46875,42266.24219,42201.30859,On,On
17-nov-22 04:40:00,0,0,8.912500381,20.32500076,29348.47461,29442.29492,42202.86328,42162.55469,On,On
17-nov-22 04:41:00,0,0,8.912500381,20.32500076,29351.35938,29448.6543,42251.95703,42173.11328,On,On
17-nov-22 04:42:00,0,0,8.912500381,20.32807922,29341.68945,29450.83008,42212.94141,42137.0625,On,On
17-nov-22 04:43:00,0,0,8.912500381,20.32500076,29347.7793,29455.06641,42216.15234,42151.84375,On,On
17-nov-22 04:44:00,0,0,8.912500381,20.32500076,29349.02539,29450.7793,42181.92969,42112.92188,On,On
17-nov-22 04:45:00,0,0,8.912500381,20.33124924,29344,29444.26953,42170.40625,42101.88281,On,On
17-nov-22 04:46:00,0,0,8.912500381,20.32500076,29339.18945,29444.4668,42164.62109,42072.53906,On,On
17-nov-22 04:47:00,0,0,8.912500381,20.33124924,29340.40625,29442.24023,42163.40234,42100.39844,On,On
17-nov-22 04:48:00,0,0,8.912500381,20.32500076,29343.48047,29444.35938,42173.74609,42102.28516,On,On
17-nov-22 04:49:00,0,0,8.912500381,20.32816505,29346.52539,29444.4707,42176.07031,42111.30469,On,On
17-nov-22 04:50:00,0,0,8.912500381,20.32500076,29343.48047,29448.70117,42163.54688,42132.70703,On,On
17-nov-22 04:51:00,0,0,8.912500381,20.32500076,29334.90039,29446.5293,42158.72266,42143.3125,On,On
17-nov-22 04:52:00,0,0,8.912500381,20.32500076,29339.18945,29444.36328,42190.37891,42140.98438,On,On
17-nov-22 04:53:00,0,0,8.90625,20.32500076,29343.48047,29442.24023,42186.08984,42141.12109,On,On
17-nov-22 04:54:00,0,0,8.90625,20.32500076,29343.48047,29448.66211,42233.32031,42144.95313,On,On
17-nov-22 04:55:00,0,0,8.90625,20.32500076,29336.16211,29444.36719,42213.87109,42156.14063,On,On
17-nov-22 04:56:00,0,0,8.90625,20.32500076,29339.18945,29446.57422,42227.76563,42164.73438,On,On
17-nov-22 04:57:00,0,0,8.90625,20.32190704,29339.18945,29440.07422,42308.09375,42237.69922,On,On
17-nov-22 04:58:00,0,0,8.909351349,20.32500076,29331.36914,29455.15234,42325.55469,42308.67578,On,On
17-nov-22 04:59:00,0,0,8.90625,20.31875038,29343.48047,29448.73633,42366.92969,42332.22266,On,On
17-nov-22 05:00:00,0,0,8.90625,20.31875038,29341.71484,29437.98242,42409.61328,42332.03516,On,On
17-nov-22 05:01:00,0,0,8.90625,20.32190514,29344.74414,29450.83008,42439.66016,42357.91797,On,On
17-nov-22 05:02:00,0,0,8.90625,20.31875038,29352.57422,29452.99414,42450.03906,42388.17188,On,On
17-nov-22 05:03:00,0,0,8.90625,20.31875038,29350.0293,29448.72461,42469.19531,42400.74609,On,On
17-nov-22 05:04:00,0,0,8.90625,20.3125,29339.18945,29444.39844,42448.00781,42385.71094,On,On
17-nov-22 05:05:00,0,0,8.90625,20.3125,29347.7793,29450.83008,42482.35938,42437.21875,On,On
