,Unnamed: 0,Unnamed: 0.1,time,oil_well,ZIT_1244002,PIT_1244007,PIT_1244008,SDY_1210002
9473,9473,9473,2022-11-22 04:56:14.741855,well injection D,,38656.6328125,38600.80859375,
9474,9474,9474,2022-11-22 04:56:21.115138,well injection D,18.568750381469727,,,
9475,9475,9475,2022-11-22 04:56:21.364154,well injection C,10.568750381469728,30155.0,30258.05078125,False
9476,9476,9476,2022-11-22 04:56:21.364154,well injection D,,38639.44921875,38583.6328125,
9477,9477,9477,2022-11-22 04:56:27.686188,well injection D,18.5625,,,
9478,9478,9478,2022-11-22 04:56:28.322866,well injection C,10.568750381469728,30159.30078125,30266.640625,False
9479,9479,9479,2022-11-22 04:56:28.322866,well injection D,,38622.28125,38583.6328125,
9480,9480,9480,2022-11-22 04:56:34.761554,well injection D,18.5625,,,
9481,9481,9481,2022-11-22 04:56:35.139915,well injection C,10.568750381469728,30159.30078125,30266.640625,False
9482,9482,9482,2022-11-22 04:56:35.139915,well injection D,,38630.859375,38579.33984375,
9483,9483,9483,2022-11-22 04:56:41.470102,well injection D,18.5625,,,
9484,9484,9484,2022-11-22 04:56:42.121070,well injection C,10.568750381469728,30159.30078125,30266.640625,False
9485,9485,9485,2022-11-22 04:56:42.121070,well injection D,,38626.56640625,38570.75390625,
9486,9486,9486,2022-11-22 04:56:48.413560,well injection D,18.55624961853028,,,
9487,9487,9487,2022-11-22 04:56:48.936142,well injection C,10.568750381469728,30146.41015625,30253.759765625,False
9488,9488,9488,2022-11-22 04:56:48.936142,well injection D,,38626.56640625,38566.4609375,
9489,9489,9489,2022-11-22 04:56:55.462015,well injection D,18.55624961853028,,,
9490,9490,9490,2022-11-22 04:56:55.903538,well injection C,10.568750381469728,30150.7109375,30253.759765625,False
9491,9491,9491,2022-11-22 04:56:55.903538,well injection D,,38635.16015625,38579.33984375,
9492,9492,9492,2022-11-22 04:57:02.532290,well injection D,18.55624961853028,,,
9493,9493,9493,2022-11-22 04:57:03.203661,well injection C,10.568750381469728,30142.119140625,30249.4609375,False
9494,9494,9494,2022-11-22 04:57:03.203661,well injection D,,38613.6875,38557.87109375,
9495,9495,9495,2022-11-22 04:57:09.659411,well injection D,18.549999237060547,,,
9496,9496,9496,2022-11-22 04:57:10.314341,well injection C,10.568750381469728,30142.119140625,30245.169921875,False
9497,9497,9497,2022-11-22 04:57:10.314341,well injection D,,38596.51171875,38540.69921875,
9498,9498,9498,2022-11-22 04:57:16.966077,well injection D,18.549999237060547,,,
9499,9499,9499,2022-11-22 04:57:17.617116,well injection C,10.568750381469728,30146.41015625,30253.759765625,False
9500,9500,9500,2022-11-22 04:57:17.617116,well injection D,,38622.28125,38566.4609375,
9501,9501,9501,2022-11-22 04:57:23.928189,well injection D,18.549999237060547,,,
9502,9502,9502,2022-11-22 04:57:24.581883,well injection C,10.5625,30155.0,30258.05078125,False
9503,9503,9503,2022-11-22 04:57:24.581883,well injection D,,38630.859375,38575.046875,
9504,9504,9504,2022-11-22 04:57:30.870451,well injection D,18.549999237060547,,,
9505,9505,9505,2022-11-22 04:57:31.257945,well injection C,10.568750381469728,30155.0,30262.349609375,False
9506,9506,9506,2022-11-22 04:57:31.257945,well injection D,,38626.56640625,38575.046875,
9507,9507,9507,2022-11-22 04:57:37.669930,well injection D,18.5625,,,
9508,9508,9508,2022-11-22 04:57:38.220820,well injection C,10.568750381469728,30163.58984375,30266.640625,False
9509,9509,9509,2022-11-22 04:57:38.220820,well injection D,,38669.51171875,38609.3984375,
9510,9510,9510,2022-11-22 04:57:44.747354,well injection D,18.55624961853028,,,
9511,9511,9511,2022-11-22 04:57:45.040573,well injection C,10.568750381469728,30150.7109375,30258.05078125,False
9512,9512,9512,2022-11-22 04:57:45.040573,well injection D,,38660.921875,38600.80859375,
9513,9513,9513,2022-11-22 04:57:51.492307,well injection D,18.549999237060547,,,
9514,9514,9514,2022-11-22 04:57:51.979628,well injection C,10.568750381469728,30150.7109375,30258.05078125,False
9515,9515,9515,2022-11-22 04:57:51.979628,well injection D,,38648.0390625,38596.51171875,
9516,9516,9516,2022-11-22 04:57:58.322795,well injection D,18.549999237060547,,,
9517,9517,9517,2022-11-22 04:57:58.942641,well injection C,10.568750381469728,30155.0,30262.349609375,False
9518,9518,9518,2022-11-22 04:57:58.942641,well injection D,,38643.75390625,38596.51171875,
9519,9519,9519,2022-11-22 04:58:05.385901,well injection D,18.543750762939453,,,
9520,9520,9520,2022-11-22 04:58:05.753340,well injection C,10.5625,30155.0,30262.349609375,False
9521,9521,9521,2022-11-22 04:58:05.753340,well injection D,,38639.44921875,38583.6328125,
9522,9522,9522,2022-11-22 04:58:12.100692,well injection D,18.549999237060547,,,
9523,9523,9523,2022-11-22 04:58:12.548298,well injection C,10.5625,30159.30078125,30262.349609375,False
9524,9524,9524,2022-11-22 04:58:12.548298,well injection D,,38643.75390625,38587.9296875,
9525,9525,9525,2022-11-22 04:58:19.057191,well injection D,18.543750762939453,,,
9526,9526,9526,2022-11-22 04:58:19.707560,well injection C,10.5625,30150.7109375,30258.05078125,False
9527,9527,9527,2022-11-22 04:58:19.707560,well injection D,,38630.859375,38570.75390625,
9528,9528,9528,2022-11-22 04:58:25.952073,well injection D,18.543750762939453,,,
9529,9529,9529,2022-11-22 04:58:26.193558,well injection C,10.5625,30167.880859375,30270.9296875,False
9530,9530,9530,2022-11-22 04:58:26.193558,well injection D,,38665.20703125,38609.3984375,
9531,9531,9531,2022-11-22 04:58:32.654258,well injection D,18.543750762939453,,,
9532,9532,9532,2022-11-22 04:58:33.149507,well injection C,10.5625,30146.41015625,30253.759765625,False
9533,9533,9533,2022-11-22 04:58:33.149507,well injection D,,38626.56640625,38570.75390625,
9534,9534,9534,2022-11-22 04:58:39.651868,well injection D,18.543750762939453,,,
9535,9535,9535,2022-11-22 04:58:40.260083,well injection C,10.5625,30155.0,30262.349609375,False
9536,9536,9536,2022-11-22 04:58:40.260083,well injection D,,38605.1015625,38562.16015625,
9537,9537,9537,2022-11-22 04:58:46.604887,well injection D,18.543750762939453,,,
9538,9538,9538,2022-11-22 04:58:47.065979,well injection C,10.5625,30155.0,30258.05078125,False
9539,9539,9539,2022-11-22 04:58:47.065979,well injection D,,38605.1015625,38549.28125,
9540,9540,9540,2022-11-22 04:58:53.556915,well injection D,18.543750762939453,,,
9541,9541,9541,2022-11-22 04:58:53.884288,well injection C,10.5625,30142.119140625,30245.169921875,False
9542,9542,9542,2022-11-22 04:58:53.884288,well injection D,,38617.98046875,38562.16015625,
9543,9543,9543,2022-11-22 04:59:00.265869,well injection D,18.543750762939453,,,
9544,9544,9544,2022-11-22 04:59:00.696849,well injection C,10.5625,30150.7109375,30253.759765625,False
9545,9545,9545,2022-11-22 04:59:00.696849,well injection D,,38613.6875,38557.87109375,
9546,9546,9546,2022-11-22 04:59:07.078216,well injection D,18.549999237060547,,,
9547,9547,9547,2022-11-22 04:59:07.510619,well injection C,10.5625,30150.7109375,30258.05078125,False
9548,9548,9548,2022-11-22 04:59:07.510619,well injection D,,38605.1015625,38549.28125,
9549,9549,9549,2022-11-22 04:59:13.873643,well injection D,18.543750762939453,,,
9550,9550,9550,2022-11-22 04:59:14.473783,well injection C,10.5625,30159.30078125,30262.349609375,False
9551,9551,9551,2022-11-22 04:59:14.473783,well injection D,,38605.1015625,38549.28125,
9552,9552,9552,2022-11-22 04:59:20.873251,well injection D,18.543750762939453,,,
9553,9553,9553,2022-11-22 04:59:21.253405,well injection C,10.5625,30159.30078125,30262.349609375,False
9554,9554,9554,2022-11-22 04:59:21.253405,well injection D,,38617.98046875,38566.4609375,
9555,9555,9555,2022-11-22 04:59:27.695812,well injection D,18.543750762939453,,,
9556,9556,9556,2022-11-22 04:59:28.217581,well injection C,10.5625,30150.7109375,30253.759765625,False
9557,9557,9557,2022-11-22 04:59:28.217581,well injection D,,38609.3984375,38549.28125,
9558,9558,9558,2022-11-22 04:59:34.762941,well injection D,18.543750762939453,,,
9559,9559,9559,2022-11-22 04:59:35.199953,well injection C,10.5625,30142.119140625,30245.169921875,False
9560,9560,9560,2022-11-22 04:59:35.199953,well injection D,,38587.9296875,38536.3984375,
9561,9561,9561,2022-11-22 04:59:41.730990,well injection D,18.55624961853028,,,
9562,9562,9562,2022-11-22 04:59:42.164495,well injection C,10.5625,30133.529296875,30240.880859375,False
9563,9563,9563,2022-11-22 04:59:42.164495,well injection D,,38570.75390625,38523.51953125,
9564,9564,9564,2022-11-22 04:59:48.558763,well injection D,18.549999237060547,,,
9565,9565,9565,2022-11-22 04:59:49.158314,well injection C,10.5625,30150.7109375,30258.05078125,False
9566,9566,9566,2022-11-22 04:59:49.158314,well injection D,,38605.1015625,38549.28125,
9567,9567,9567,2022-11-22 04:59:55.460861,well injection D,18.549999237060547,,,
9568,9568,9568,2022-11-22 04:59:55.965647,well injection C,10.5625,30155.0,30258.05078125,False
9569,9569,9569,2022-11-22 04:59:55.965647,well injection D,,38587.9296875,38532.11328125,
9570,9570,9570,2022-11-22 05:00:02.291047,well injection D,18.549999237060547,,,
9571,9571,9571,2022-11-22 05:00:02.783587,well injection C,10.5625,30150.7109375,30253.759765625,False
9572,9572,9572,2022-11-22 05:00:02.783587,well injection D,,38596.51171875,38540.69921875,
9573,9573,9573,2022-11-22 05:00:09.414196,well injection D,18.543750762939453,,,
9574,9574,9574,2022-11-22 05:00:09.880664,well injection C,10.5625,30150.7109375,30253.759765625,False
9575,9575,9575,2022-11-22 05:00:09.880664,well injection D,,38613.6875,38553.578125,
9576,9576,9576,2022-11-22 05:00:16.229118,well injection D,18.549999237060547,,,
9577,9577,9577,2022-11-22 05:00:16.525807,well injection C,10.5625,30146.41015625,30253.759765625,False
9578,9578,9578,2022-11-22 05:00:16.525807,well injection D,,38596.51171875,38540.69921875,
9579,9579,9579,2022-11-22 05:00:23.063199,well injection D,18.543750762939453,,,
9580,9580,9580,2022-11-22 05:00:23.489509,well injection C,10.5625,30150.7109375,30258.05078125,False
9581,9581,9581,2022-11-22 05:00:23.489509,well injection D,,38596.51171875,38540.69921875,
9582,9582,9582,2022-11-22 05:00:30.003956,well injection D,18.543750762939453,,,
9583,9583,9583,2022-11-22 05:00:30.643931,well injection C,10.556249618530272,30159.30078125,30266.640625,False
9584,9584,9584,2022-11-22 05:00:30.643931,well injection D,,38639.44921875,38583.6328125,
9585,9585,9585,2022-11-22 05:00:37.049358,well injection D,18.549999237060547,,,
9586,9586,9586,2022-11-22 05:00:37.476218,well injection C,10.556249618530272,30159.30078125,30266.640625,False
9587,9587,9587,2022-11-22 05:00:37.476218,well injection D,,38626.56640625,38579.33984375,
9588,9588,9588,2022-11-22 05:00:43.765650,well injection D,18.55624961853028,,,
9589,9589,9589,2022-11-22 05:00:44.429570,well injection C,10.556249618530272,30159.30078125,30262.349609375,False
9590,9590,9590,2022-11-22 05:00:44.429570,well injection D,,38622.28125,38570.75390625,
9591,9591,9591,2022-11-22 05:00:50.961000,well injection D,18.55624961853028,,,
9592,9592,9592,2022-11-22 05:00:51.537534,well injection C,10.556249618530272,30159.30078125,30262.349609375,False
9593,9593,9593,2022-11-22 05:00:51.537534,well injection D,,38643.75390625,38587.9296875,
9594,9594,9594,2022-11-22 05:00:58.088790,well injection D,18.549999237060547,,,
9595,9595,9595,2022-11-22 05:00:58.669505,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9596,9596,9596,2022-11-22 05:00:58.669505,well injection D,,38639.44921875,38583.6328125,
9597,9597,9597,2022-11-22 05:01:05.012403,well injection D,18.55624961853028,,,
9598,9598,9598,2022-11-22 05:01:05.479434,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9599,9599,9599,2022-11-22 05:01:05.479434,well injection D,,38643.75390625,38592.21875,
9600,9600,9600,2022-11-22 05:01:11.861965,well injection D,18.55624961853028,,,
9601,9601,9601,2022-11-22 05:01:12.469998,well injection C,10.556249618530272,30150.7109375,30258.05078125,False
9602,9602,9602,2022-11-22 05:01:12.469998,well injection D,,38617.98046875,38566.4609375,
9603,9603,9603,2022-11-22 05:01:19.019743,well injection D,18.55624961853028,,,
9604,9604,9604,2022-11-22 05:01:19.604531,well injection C,10.556249618530272,30150.7109375,30262.349609375,False
9605,9605,9605,2022-11-22 05:01:19.604531,well injection D,,38609.3984375,38566.4609375,
9606,9606,9606,2022-11-22 05:01:26.107121,well injection D,18.55624961853028,,,
9607,9607,9607,2022-11-22 05:01:26.589501,well injection C,10.556249618530272,30159.30078125,30266.640625,False
9608,9608,9608,2022-11-22 05:01:26.589501,well injection D,,38609.3984375,38557.87109375,
9609,9609,9609,2022-11-22 05:01:33.205658,well injection D,18.5625,,,
9610,9610,9610,2022-11-22 05:01:33.694515,well injection C,10.556249618530272,30159.30078125,30266.640625,False
9611,9611,9611,2022-11-22 05:01:33.694515,well injection D,,38609.3984375,38557.87109375,
9612,9612,9612,2022-11-22 05:01:40.023940,well injection D,18.5625,,,
9613,9613,9613,2022-11-22 05:01:40.341661,well injection C,10.550000190734863,30163.58984375,30270.9296875,False
9614,9614,9614,2022-11-22 05:01:40.341661,well injection D,,38596.51171875,38536.3984375,
9615,9615,9615,2022-11-22 05:01:46.983257,well injection D,18.55624961853028,,,
9616,9616,9616,2022-11-22 05:01:47.471921,well injection C,10.556249618530272,30167.880859375,30270.9296875,False
9617,9617,9617,2022-11-22 05:01:47.471921,well injection D,,38605.1015625,38544.9921875,
9618,9618,9618,2022-11-22 05:01:54.053988,well injection D,18.5625,,,
9619,9619,9619,2022-11-22 05:01:54.469961,well injection C,10.556249618530272,30155.0,30258.05078125,False
9620,9620,9620,2022-11-22 05:01:54.469961,well injection D,,38600.80859375,38544.9921875,
9621,9621,9621,2022-11-22 05:02:00.854410,well injection D,18.5625,,,
9622,9622,9622,2022-11-22 05:02:01.438995,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9623,9623,9623,2022-11-22 05:02:01.438995,well injection D,,38626.56640625,38562.16015625,
9624,9624,9624,2022-11-22 05:02:07.929511,well injection D,18.568750381469727,,,
9625,9625,9625,2022-11-22 05:02:08.413569,well injection C,10.556249618530272,30155.0,30262.349609375,False
9626,9626,9626,2022-11-22 05:02:08.413569,well injection D,,38622.28125,38566.4609375,
9627,9627,9627,2022-11-22 05:02:15.054870,well injection D,18.575000762939453,,,
9628,9628,9628,2022-11-22 05:02:15.348540,well injection C,10.556249618530272,30155.0,30262.349609375,False
9629,9629,9629,2022-11-22 05:02:15.348540,well injection D,,38613.6875,38562.16015625,
9630,9630,9630,2022-11-22 05:02:21.856687,well injection D,18.568750381469727,,,
9631,9631,9631,2022-11-22 05:02:22.477722,well injection C,10.556249618530272,30159.30078125,30266.640625,False
9632,9632,9632,2022-11-22 05:02:22.477722,well injection D,,38600.80859375,38544.9921875,
9633,9633,9633,2022-11-22 05:02:29.068876,well injection D,18.568750381469727,,,
9634,9634,9634,2022-11-22 05:02:29.462494,well injection C,10.556249618530272,30155.0,30262.349609375,False
9635,9635,9635,2022-11-22 05:02:29.462494,well injection D,,38575.046875,38519.23046875,
9636,9636,9636,2022-11-22 05:02:36.017949,well injection D,18.568750381469727,,,
9637,9637,9637,2022-11-22 05:02:36.450652,well injection C,10.556249618530272,30146.41015625,30249.4609375,False
9638,9638,9638,2022-11-22 05:02:36.450652,well injection D,,38596.51171875,38532.11328125,
9639,9639,9639,2022-11-22 05:02:43.055908,well injection D,18.575000762939453,,,
9640,9640,9640,2022-11-22 05:02:43.576444,well injection C,10.556249618530272,30150.7109375,30258.05078125,False
9641,9641,9641,2022-11-22 05:02:43.576444,well injection D,,38613.6875,38557.87109375,
9642,9642,9642,2022-11-22 05:02:49.945941,well injection D,18.581249237060547,,,
9643,9643,9643,2022-11-22 05:02:50.523652,well injection C,10.556249618530272,30155.0,30262.349609375,False
9644,9644,9644,2022-11-22 05:02:50.523652,well injection D,,38575.046875,38519.23046875,
9645,9645,9645,2022-11-22 05:02:56.882024,well injection D,18.606250762939453,,,
9646,9646,9646,2022-11-22 05:02:57.344634,well injection C,10.556249618530272,30159.30078125,30266.640625,False
9647,9647,9647,2022-11-22 05:02:57.344634,well injection D,,38617.98046875,38562.16015625,
9648,9648,9648,2022-11-22 05:03:03.713869,well injection D,18.59375,,,
9649,9649,9649,2022-11-22 05:03:04.298785,well injection C,10.556249618530272,30167.880859375,30270.9296875,False
9650,9650,9650,2022-11-22 05:03:04.298785,well injection D,,38635.16015625,38583.6328125,
9651,9651,9651,2022-11-22 05:03:10.899055,well injection D,18.58749961853028,,,
9652,9652,9652,2022-11-22 05:03:11.306826,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9653,9653,9653,2022-11-22 05:03:11.306826,well injection D,,38626.56640625,38570.75390625,
9654,9654,9654,2022-11-22 05:03:17.729742,well injection D,18.58749961853028,,,
9655,9655,9655,2022-11-22 05:03:18.271691,well injection C,10.556249618530272,30155.0,30258.05078125,False
9656,9656,9656,2022-11-22 05:03:18.271691,well injection D,,38596.51171875,38544.9921875,
9657,9657,9657,2022-11-22 05:03:24.666381,well injection D,18.58749961853028,,,
9658,9658,9658,2022-11-22 05:03:25.231708,well injection C,10.556249618530272,30155.0,30262.349609375,False
9659,9659,9659,2022-11-22 05:03:25.231708,well injection D,,38596.51171875,38544.9921875,
9660,9660,9660,2022-11-22 05:03:31.648909,well injection D,18.59375,,,
9661,9661,9661,2022-11-22 05:03:32.059219,well injection C,10.556249618530272,30150.7109375,30253.759765625,False
9662,9662,9662,2022-11-22 05:03:32.059219,well injection D,,38605.1015625,38540.69921875,
9663,9663,9663,2022-11-22 05:03:38.475378,well injection D,18.59375,,,
9664,9664,9664,2022-11-22 05:03:38.977173,well injection C,10.556249618530272,30155.0,30258.05078125,False
9665,9665,9665,2022-11-22 05:03:38.977173,well injection D,,38605.1015625,38544.9921875,
9666,9666,9666,2022-11-22 05:03:45.415892,well injection D,18.61874961853028,,,
9667,9667,9667,2022-11-22 05:03:45.954773,well injection C,10.556249618530272,30159.30078125,30266.640625,False
9668,9668,9668,2022-11-22 05:03:45.954773,well injection D,,38600.80859375,38544.9921875,
9669,9669,9669,2022-11-22 05:03:52.369250,well injection D,18.606250762939453,,,
9670,9670,9670,2022-11-22 05:03:52.799191,well injection C,10.556249618530272,30155.0,30258.05078125,False
9671,9671,9671,2022-11-22 05:03:52.799191,well injection D,,38596.51171875,38540.69921875,
9672,9672,9672,2022-11-22 05:03:59.425792,well injection D,18.600000381469727,,,
9673,9673,9673,2022-11-22 05:03:59.936153,well injection C,10.556249618530272,30159.30078125,30266.640625,False
9674,9674,9674,2022-11-22 05:03:59.936153,well injection D,,38626.56640625,38566.4609375,
9675,9675,9675,2022-11-22 05:04:06.228870,well injection D,18.606250762939453,,,
9676,9676,9676,2022-11-22 05:04:06.731460,well injection C,10.556249618530272,30172.1796875,30275.23046875,False
9677,9677,9677,2022-11-22 05:04:06.731460,well injection D,,38609.3984375,38553.578125,
9678,9678,9678,2022-11-22 05:04:13.106095,well injection D,18.600000381469727,,,
9679,9679,9679,2022-11-22 05:04:13.502470,well injection C,10.556249618530272,30155.0,30253.759765625,False
9680,9680,9680,2022-11-22 05:04:13.502470,well injection D,,38600.80859375,38544.9921875,
9681,9681,9681,2022-11-22 05:04:19.932176,well injection D,18.600000381469727,,,
9682,9682,9682,2022-11-22 05:04:20.151344,well injection C,10.556249618530272,30159.30078125,30266.640625,False
9683,9683,9683,2022-11-22 05:04:20.151344,well injection D,,38592.21875,38536.3984375,
9684,9684,9684,2022-11-22 05:04:26.765631,well injection D,18.606250762939453,,,
9685,9685,9685,2022-11-22 05:04:27.277879,well injection C,10.556249618530272,30163.58984375,30270.9296875,False
9686,9686,9686,2022-11-22 05:04:27.277879,well injection D,,38617.98046875,38566.4609375,
9687,9687,9687,2022-11-22 05:04:33.947076,well injection D,18.612499237060547,,,
9688,9688,9688,2022-11-22 05:04:34.606710,well injection C,10.556249618530272,30155.0,30262.349609375,False
9689,9689,9689,2022-11-22 05:04:34.606710,well injection D,,38609.3984375,38553.578125,
9690,9690,9690,2022-11-22 05:04:40.997406,well injection D,18.606250762939453,,,
9691,9691,9691,2022-11-22 05:04:41.423825,well injection C,10.556249618530272,30159.30078125,30266.640625,False
9692,9692,9692,2022-11-22 05:04:41.423825,well injection D,,38592.21875,38532.11328125,
9693,9693,9693,2022-11-22 05:04:47.987481,well injection D,18.612499237060547,,,
9694,9694,9694,2022-11-22 05:04:48.518269,well injection C,10.556249618530272,30155.0,30262.349609375,False
9695,9695,9695,2022-11-22 05:04:48.518269,well injection D,,38592.21875,38536.3984375,
9696,9696,9696,2022-11-22 05:04:55.065469,well injection D,18.61874961853028,,,
9697,9697,9697,2022-11-22 05:04:55.487481,well injection C,10.556249618530272,30163.58984375,30270.9296875,False
9698,9698,9698,2022-11-22 05:04:55.487481,well injection D,,38600.80859375,38544.9921875,
9699,9699,9699,2022-11-22 05:05:01.904335,well injection D,18.61874961853028,,,
9700,9700,9700,2022-11-22 05:05:02.313345,well injection C,10.556249618530272,30159.30078125,30262.349609375,False
9701,9701,9701,2022-11-22 05:05:02.313345,well injection D,,38613.6875,38562.16015625,
9702,9702,9702,2022-11-22 05:05:08.853360,well injection D,18.61874961853028,,,
9703,9703,9703,2022-11-22 05:05:09.301470,well injection C,10.556249618530272,30150.7109375,30253.759765625,False
9704,9704,9704,2022-11-22 05:05:09.301470,well injection D,,38600.80859375,38544.9921875,
9705,9705,9705,2022-11-22 05:05:15.787161,well injection D,18.625,,,
9706,9706,9706,2022-11-22 05:05:16.093319,well injection C,10.556249618530272,30146.41015625,30253.759765625,False
9707,9707,9707,2022-11-22 05:05:16.093319,well injection D,,38596.51171875,38549.28125,
9708,9708,9708,2022-11-22 05:05:22.458415,well injection D,18.625,,,
9709,9709,9709,2022-11-22 05:05:22.909227,well injection C,10.556249618530272,30155.0,30258.05078125,False
9710,9710,9710,2022-11-22 05:05:22.909227,well injection D,,38579.33984375,38523.51953125,
9711,9711,9711,2022-11-22 05:05:29.459565,well injection D,18.637500762939453,,,
9712,9712,9712,2022-11-22 05:05:30.011738,well injection C,10.556249618530272,30155.0,30262.349609375,False
9713,9713,9713,2022-11-22 05:05:30.011738,well injection D,,38583.6328125,38532.11328125,
9714,9714,9714,2022-11-22 05:05:36.520182,well injection D,18.637500762939453,,,
9715,9715,9715,2022-11-22 05:05:37.139631,well injection C,10.556249618530272,30172.1796875,30275.23046875,False
9716,9716,9716,2022-11-22 05:05:37.139631,well injection D,,38622.28125,38566.4609375,
9717,9717,9717,2022-11-22 05:05:43.609900,well injection D,18.637500762939453,,,
9718,9718,9718,2022-11-22 05:05:44.131533,well injection C,10.556249618530272,30163.58984375,30270.9296875,False
9719,9719,9719,2022-11-22 05:05:44.131533,well injection D,,38613.6875,38562.16015625,
9720,9720,9720,2022-11-22 05:05:50.806115,well injection D,18.631250381469727,,,
9721,9721,9721,2022-11-22 05:05:51.120179,well injection C,10.556249618530272,30163.58984375,30270.9296875,False
9722,9722,9722,2022-11-22 05:05:51.120179,well injection D,,38609.3984375,38557.87109375,
9723,9723,9723,2022-11-22 05:05:57.594375,well injection D,18.625,,,
9724,9724,9724,2022-11-22 05:05:58.245777,well injection C,10.556249618530272,30163.58984375,30270.9296875,False
9725,9725,9725,2022-11-22 05:05:58.245777,well injection D,,38613.6875,38557.87109375,
9726,9726,9726,2022-11-22 05:06:04.792639,well injection D,18.631250381469727,,,
9727,9727,9727,2022-11-22 05:06:05.260218,well injection C,10.556249618530272,30159.30078125,30262.349609375,False
9728,9728,9728,2022-11-22 05:06:05.260218,well injection D,,38605.1015625,38549.28125,
9729,9729,9729,2022-11-22 05:06:11.792764,well injection D,18.643749237060547,,,
9730,9730,9730,2022-11-22 05:06:12.331745,well injection C,10.556249618530272,30150.7109375,30258.05078125,False
9731,9731,9731,2022-11-22 05:06:12.331745,well injection D,,38592.21875,38540.69921875,
9732,9732,9732,2022-11-22 05:06:18.736252,well injection D,18.643749237060547,,,
9733,9733,9733,2022-11-22 05:06:19.149268,well injection C,10.556249618530272,30167.880859375,30270.9296875,False
9734,9734,9734,2022-11-22 05:06:19.149268,well injection D,,38617.98046875,38562.16015625,
9735,9735,9735,2022-11-22 05:06:25.688676,well injection D,18.643749237060547,,,
9736,9736,9736,2022-11-22 05:06:26.293319,well injection C,10.556249618530272,30159.30078125,30262.349609375,False
9737,9737,9737,2022-11-22 05:06:26.293319,well injection D,,38575.046875,38523.51953125,
9738,9738,9738,2022-11-22 05:06:32.775649,well injection D,18.64999961853028,,,
9739,9739,9739,2022-11-22 05:06:33.282175,well injection C,10.556249618530272,30163.58984375,30270.9296875,False
9740,9740,9740,2022-11-22 05:06:33.282175,well injection D,,38592.21875,38544.9921875,
9741,9741,9741,2022-11-22 05:06:39.691869,well injection D,18.64999961853028,,,
9742,9742,9742,2022-11-22 05:06:40.074749,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9743,9743,9743,2022-11-22 05:06:40.074749,well injection D,,38600.80859375,38549.28125,
9744,9744,9744,2022-11-22 05:06:46.412166,well injection D,18.64999961853028,,,
9745,9745,9745,2022-11-22 05:06:46.864741,well injection C,10.556249618530272,30155.0,30262.349609375,False
9746,9746,9746,2022-11-22 05:06:46.864741,well injection D,,38583.6328125,38532.11328125,
9747,9747,9747,2022-11-22 05:06:53.259500,well injection D,18.64999961853028,,,
9748,9748,9748,2022-11-22 05:06:53.823106,well injection C,10.556249618530272,30172.1796875,30275.23046875,False
9749,9749,9749,2022-11-22 05:06:53.823106,well injection D,,38609.3984375,38557.87109375,
9750,9750,9750,2022-11-22 05:07:00.443780,well injection D,18.65625,,,
9751,9751,9751,2022-11-22 05:07:00.950168,well injection C,10.556249618530272,30159.30078125,30262.349609375,False
9752,9752,9752,2022-11-22 05:07:00.950168,well injection D,,38587.9296875,38536.3984375,
9753,9753,9753,2022-11-22 05:07:07.520612,well injection D,18.64999961853028,,,
9754,9754,9754,2022-11-22 05:07:07.960509,well injection C,10.556249618530272,30167.880859375,30270.9296875,False
9755,9755,9755,2022-11-22 05:07:07.960509,well injection D,,38570.75390625,38519.23046875,
9756,9756,9756,2022-11-22 05:07:14.567457,well injection D,18.65625,,,
9757,9757,9757,2022-11-22 05:07:14.930789,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9758,9758,9758,2022-11-22 05:07:14.930789,well injection D,,38587.9296875,38536.3984375,
9759,9759,9759,2022-11-22 05:07:21.255094,well injection D,18.662500381469727,,,
9760,9760,9760,2022-11-22 05:07:21.741342,well injection C,10.556249618530272,30150.7109375,30253.759765625,False
9761,9761,9761,2022-11-22 05:07:21.741342,well injection D,,38587.9296875,38536.3984375,
9762,9762,9762,2022-11-22 05:07:28.368070,well injection D,18.662500381469727,,,
9763,9763,9763,2022-11-22 05:07:28.853483,well injection C,10.556249618530272,30146.41015625,30253.759765625,False
9764,9764,9764,2022-11-22 05:07:28.853483,well injection D,,38557.87109375,38506.3515625,
9765,9765,9765,2022-11-22 05:07:35.194607,well injection D,18.662500381469727,,,
9766,9766,9766,2022-11-22 05:07:35.486064,well injection C,10.556249618530272,30150.7109375,30258.05078125,False
9767,9767,9767,2022-11-22 05:07:35.486064,well injection D,,38592.21875,38540.69921875,
9768,9768,9768,2022-11-22 05:07:42.243159,well injection D,18.668750762939453,,,
9769,9769,9769,2022-11-22 05:07:42.647283,well injection C,10.556249618530272,30150.7109375,30258.05078125,False
9770,9770,9770,2022-11-22 05:07:42.647283,well injection D,,38592.21875,38540.69921875,
9771,9771,9771,2022-11-22 05:07:49.094644,well injection D,18.668750762939453,,,
9772,9772,9772,2022-11-22 05:07:49.620235,well injection C,10.556249618530272,30163.58984375,30270.9296875,False
9773,9773,9773,2022-11-22 05:07:49.620235,well injection D,,38617.98046875,38566.4609375,
