time,P77_ZIT_1244001C,P77_ZIT_1244001D,P77_ZIT_1244002C,P77_ZIT_1244002D
17-nov-22 13:28:00,0,0,9.84375,20.21562386
17-nov-22 13:29:00,0,0,9.84375,20.20624924
17-nov-22 13:30:00,0,0,9.84375,20.21249962
17-nov-22 13:31:00,0,0,9.84375,20.21249962
17-nov-22 13:32:00,0,0,9.84375,20.21249962
17-nov-22 13:33:00,0,0,9.84375,20.21249962
17-nov-22 13:34:00,0,0,9.84375,20.21249962
17-nov-22 13:35:00,0,0,9.84375,20.20624924
17-nov-22 13:36:00,0,0,9.84375,20.20624924
17-nov-22 13:37:00,0,0,9.84375,20.20624924
17-nov-22 13:38:00,0,0,9.850000381,20.20000076
17-nov-22 13:39:00,0,0,9.850000381,20.20000076
17-nov-22 13:40:00,0,0,9.856249809,20.20000076
17-nov-22 13:41:00,0,0,9.859375954,20.20000076
17-nov-22 13:42:00,0,0,9.859381676,20.20000076
17-nov-22 13:43:00,0,0,9.859326363,20.19067383
17-nov-22 13:44:00,0,0,9.862500191,20.19375038
17-nov-22 13:45:00,0,0,9.868749619,20.19375038
17-nov-22 13:46:00,0,0,9.868749619,20.19375038
17-nov-22 13:47:00,0,0,9.871825218,20.19375038
17-nov-22 13:48:00,0,0,9.875,20.1875
17-nov-22 13:49:00,0,0,9.875,20.1875
17-nov-22 13:50:00,0,0,9.878077507,20.18442154
17-nov-22 13:51:00,0,0,9.878168106,20.18124962
17-nov-22 13:52:00,0,0,9.884336472,20.18124962
17-nov-22 13:53:00,0,0,9.887499809,20.17499924
17-nov-22 13:54:00,0,0,9.887499809,20.17816353
17-nov-22 13:55:00,0,0,9.893750191,20.16875076
17-nov-22 13:56:00,0,0,9.903092384,20.16875076
17-nov-22 13:57:00,0,0,9.909409523,20.16875076
17-nov-22 13:58:00,0,0,9.925000191,20.16875076
17-nov-22 13:59:00,0,0,9.943750381,20.17191505
17-nov-22 14:00:00,0,0,9.956250191,20.16875076
17-nov-22 14:01:00,0,0,9.96875,20.16564941
17-nov-22 14:02:00,0,0,9.975000381,20.16875076
17-nov-22 14:03:00,0,0,9.981249809,20.16875076
17-nov-22 14:04:00,0,0,9.987500191,20.16875076
17-nov-22 14:05:00,0,0,9.993749619,20.16875076
17-nov-22 14:06:00,0,0,10,20.16875076
17-nov-22 14:07:00,0,0,10.00932503,20.16567612
17-nov-22 14:08:00,0,0,10.01249981,20.16875076
17-nov-22 14:09:00,0,0,10.01875019,20.17183876
17-nov-22 14:10:00,0,0,10.02499962,20.16875076
17-nov-22 14:11:00,0,0,10.03125,20.16250038
17-nov-22 14:12:00,0,0,10.04374981,20.16250038
17-nov-22 14:13:00,0,0,10.05624962,20.17182541
17-nov-22 14:14:00,0,0,10.05624962,20.18124962
17-nov-22 14:15:00,0,0,10.05624962,20.16875076
17-nov-22 14:16:00,0,0,10.08125019,20.1718235
17-nov-22 14:17:00,0,0,10.08432293,20.16875076
17-nov-22 14:18:00,0,0,10.09692001,20.16250038
17-nov-22 14:19:00,0,0,10.09375,20.15317345
17-nov-22 14:20:00,0,0,10.08125019,20.15317535
17-nov-22 14:21:00,0,0,10.10307503,20.15932465
17-nov-22 14:22:00,0,0,10.11557484,20.15625
17-nov-22 14:23:00,0,0,10.10000038,20.17499924
17-nov-22 14:24:00,0,0,10.08435726,20.16875076
17-nov-22 14:25:00,0,0,10.0968647,20.16872787
17-nov-22 14:26:00,0,0,10.10624981,20.19375038
17-nov-22 14:27:00,0,0,10.10000038,20.20000076
17-nov-22 14:28:00,0,0,10.14681244,20.20310402
17-nov-22 14:29:00,0,0,10.16874981,20.20936012
17-nov-22 14:30:00,0,0,10.1718874,20.20936203
17-nov-22 14:31:00,0,0,10.17500019,20.21249962
17-nov-22 14:32:00,0,0,10.17500019,20.20624924
17-nov-22 14:33:00,0,0,10.18431091,20.21249962
17-nov-22 14:34:00,0,0,10.18124962,20.21875
17-nov-22 14:35:00,0,0,10.18443298,20.22500038
17-nov-22 14:36:00,0,0,10.18124962,20.22818756
17-nov-22 14:37:00,0,0,10.18124962,20.22500038
17-nov-22 14:38:00,0,0,10.18124962,20.2280674
17-nov-22 14:39:00,0,0,10.17500019,20.21249962
17-nov-22 14:40:00,0,0,10.17193604,20.22500038
17-nov-22 14:41:00,0,0,10.16874981,20.22500038
17-nov-22 14:42:00,0,0,10.17500019,20.22817802
17-nov-22 14:43:00,0,0,10.17500019,20.22185707
17-nov-22 14:44:00,0,0,10.17500019,20.23125076
17-nov-22 14:45:00,0,0,10.17500019,20.22189522
17-nov-22 14:46:00,0,0,10.18124962,20.19689369
17-nov-22 14:47:00,0,0,10.18124962,20.20000076
17-nov-22 14:48:00,0,0,10.18124962,20.20938492
17-nov-22 14:49:00,0,0,10.17500019,20.20000076
17-nov-22 14:50:00,0,0,10.17500019,20.21249962
17-nov-22 14:51:00,0,0,10.17500019,20.20624924
17-nov-22 14:52:00,0,0,10.18124962,20.20624924
17-nov-22 14:53:00,0,0,10.1875,20.1968708
17-nov-22 14:54:00,0,0,10.1875,20.1875
17-nov-22 14:55:00,0,0,10.18124962,20.18124962
17-nov-22 14:56:00,0,0,10.18124962,20.18124962
17-nov-22 14:57:00,0,0,10.1875,20.18124962
17-nov-22 14:58:00,0,0,10.19375038,20.17499924
17-nov-22 14:59:00,0,0,10.19375038,20.18124962
17-nov-22 15:00:00,0,0,10.1875,20.18124962
17-nov-22 15:01:00,0,0,10.1875,20.18124962
17-nov-22 15:02:00,0,0,10.1875,20.1875
17-nov-22 15:03:00,0,0,10.19375038,20.18124962
17-nov-22 15:04:00,0,0,10.19375038,20.18124962
17-nov-22 15:05:00,0,0,10.19375038,20.18442726
17-nov-22 15:06:00,0,0,10.1875,20.1875
17-nov-22 15:07:00,0,0,10.1875,20.1875
17-nov-22 15:08:00,0,0,10.1875,20.1875
17-nov-22 15:09:00,0,0,10.1875,20.18431091
17-nov-22 15:10:00,0,0,10.19375038,20.18431664
17-nov-22 15:11:00,0,0,10.19068336,20.18431664
17-nov-22 15:12:00,0,0,10.19375038,20.1875
17-nov-22 15:13:00,0,0,10.19375038,20.18124962
17-nov-22 15:14:00,0,0,10.18793488,20.1875
17-nov-22 15:15:00,0,0,10.19375038,20.17557716
17-nov-22 15:16:00,0,0,10.19375038,20.18124962
17-nov-22 15:17:00,0,0,10.19375038,20.17499924
17-nov-22 15:18:00,0,0,10.19375038,20.16875076
17-nov-22 15:19:00,0,0,10.19999981,20.16875076
17-nov-22 15:20:00,0,0,10.19999981,20.16875076
17-nov-22 15:21:00,0,0,10.19999981,20.16931152
17-nov-22 15:22:00,0,0,10.19375038,20.18124962
17-nov-22 15:23:00,0,0,10.19999981,20.18124962
17-nov-22 15:24:00,0,0,10.19999981,20.16875076
17-nov-22 15:25:00,0,0,10.19999981,20.16875076
17-nov-22 15:26:00,0,0,10.20625019,20.16816521
17-nov-22 15:27:00,0,0,10.23184204,20.16250038
17-nov-22 15:28:00,0,0,10.25566959,20.16250038
17-nov-22 15:29:00,0,0,10.26249981,20.16875076
17-nov-22 15:30:00,0,0,10.27558422,20.16933632
17-nov-22 15:31:00,0,0,10.28750038,20.16875076
17-nov-22 15:32:00,0,0,10.28066063,20.16875076
17-nov-22 15:33:00,0,0,10.28183746,20.17499924
17-nov-22 15:34:00,0,0,10.31875038,20.16875076
17-nov-22 15:35:00,0,0,10.3125,20.16875076
17-nov-22 15:36:00,0,0,10.30624962,20.1681633
17-nov-22 15:37:00,0,0,10.3125,20.16875076
17-nov-22 15:38:00,0,0,10.31934261,20.16875076
17-nov-22 15:39:00,0,0,10.31875038,20.16934013
17-nov-22 15:40:00,0,0,10.31875038,20.17499924
17-nov-22 15:41:00,0,0,10.31815529,20.16309547
17-nov-22 15:42:00,0,0,10.3125,20.17440796
17-nov-22 15:43:00,0,0,10.32557869,20.17499924
17-nov-22 15:44:00,0,0,10.33067417,20.17442322
17-nov-22 15:45:00,0,0,10.31875038,20.16875076
17-nov-22 15:46:00,0,0,10.32499981,20.16250038
17-nov-22 15:47:00,0,0,10.32442284,20.15682793
17-nov-22 15:48:00,0,0,10.31875038,20.16191673
17-nov-22 15:49:00,0,0,10.30624962,20.16250038
17-nov-22 15:50:00,0,0,10.31875038,20.16875076
17-nov-22 15:51:00,0,0,10.31875038,20.16875076
17-nov-22 15:52:00,0,0,10.31875038,20.16250038
17-nov-22 15:53:00,0,0,10.3443594,20.16875076
17-nov-22 15:54:00,0,0,10.3618927,20.16875076
17-nov-22 15:55:00,0,0,10.35624981,20.16875076
17-nov-22 15:56:00,0,0,10.35624981,20.16250038
17-nov-22 15:57:00,0,0,10.36250019,20.16875076
17-nov-22 15:58:00,0,0,10.37561512,20.16936493
17-nov-22 15:59:00,0,0,10.38749981,20.17499924
17-nov-22 16:00:00,0,0,10.39375019,20.17499924
17-nov-22 16:01:00,0,0,10.39313984,20.18124962
17-nov-22 16:02:00,0,0,10.375,20.1875
17-nov-22 16:03:00,0,0,10.36874962,20.1875
17-nov-22 16:04:00,0,0,10.37560749,20.19375038
17-nov-22 16:05:00,0,0,10.38125038,20.19375038
17-nov-22 16:06:00,0,0,10.38125038,20.19375038
17-nov-22 16:07:00,0,0,10.38749981,20.19375038
17-nov-22 16:08:00,0,0,10.39375019,20.18808746
17-nov-22 16:09:00,0,0,10.3943367,20.1875
17-nov-22 16:10:00,0,0,10.40625,20.19375038
17-nov-22 16:11:00,0,0,10.41874981,20.19375038
17-nov-22 16:12:00,0,0,10.44999981,20.19375038
17-nov-22 16:13:00,0,0,10.44999981,20.19375038
17-nov-22 16:14:00,0,0,10.44999981,20.1875
17-nov-22 16:15:00,0,0,10.45625019,20.1875
17-nov-22 16:16:00,0,0,10.45625019,20.19937515
17-nov-22 16:17:00,0,0,10.46249962,20.21188736
17-nov-22 16:18:00,0,0,10.46188927,20.20624924
17-nov-22 16:19:00,0,0,10.44938278,20.21249962
17-nov-22 16:20:00,0,0,10.44375038,20.21188545
17-nov-22 16:21:00,0,0,10.4375,20.20624924
17-nov-22 16:22:00,0,0,10.4375,20.20624924
17-nov-22 16:23:00,0,0,10.43124962,20.20000076
17-nov-22 16:24:00,0,0,10.42561436,20.20000076
17-nov-22 16:25:00,0,0,10.42437935,20.20562935
17-nov-22 16:26:00,0,0,10.41874981,20.20000076
17-nov-22 16:27:00,0,0,10.42500019,20.20000076
17-nov-22 16:28:00,0,0,10.42500019,20.19437218
17-nov-22 16:29:00,0,0,10.41937828,20.19937325
17-nov-22 16:30:00,0,0,10.42500019,20.19437599
17-nov-22 16:31:00,0,0,10.42500019,20.19375038
17-nov-22 16:32:00,0,0,10.42500019,20.1881218
17-nov-22 16:33:00,0,0,10.43808365,20.18808365
17-nov-22 16:34:00,0,0,10.44999981,20.1875
17-nov-22 16:35:00,0,0,10.44999981,20.19375038
17-nov-22 16:36:00,0,0,10.44999981,20.19375038
17-nov-22 16:37:00,0,0,10.45625019,20.1943264
17-nov-22 16:38:00,0,0,10.46249962,20.20624924
17-nov-22 16:39:00,0,0,10.47500038,20.20000076
17-nov-22 16:40:00,0,0,10.47558498,20.20000076
17-nov-22 16:41:00,0,0,10.48750019,20.19375038
17-nov-22 16:42:00,0,0,10.49316883,20.19433022
17-nov-22 16:43:00,0,0,10.48067284,20.20000076
17-nov-22 16:44:00,0,0,10.46815681,20.20059395
17-nov-22 16:45:00,0,0,10.46875,20.20000076
17-nov-22 16:46:00,0,0,10.46875,20.20624924
17-nov-22 16:47:00,0,0,10.46249962,20.20000076
17-nov-22 16:48:00,0,0,10.46249962,20.20000076
17-nov-22 16:49:00,0,0,10.46249962,20.20000076
17-nov-22 16:50:00,0,0,10.46875,20.1875
17-nov-22 16:51:00,0,0,10.46875,20.19375038
17-nov-22 16:52:00,0,0,10.46875,20.1875
17-nov-22 16:53:00,0,0,10.46875,20.1875
17-nov-22 16:54:00,0,0,10.46875,20.19433784
17-nov-22 16:55:00,0,0,10.48124981,20.19434357
17-nov-22 16:56:00,0,0,10.47560787,20.20000076
17-nov-22 16:57:00,0,0,10.48124981,20.20000076
17-nov-22 16:58:00,0,0,10.48750019,20.20000076
17-nov-22 16:59:00,0,0,10.48750019,20.20624924
17-nov-22 17:00:00,0,0,10.49374962,20.20000076
17-nov-22 17:01:00,0,0,10.5,20.21249962
17-nov-22 17:02:00,0,0,10.50061226,20.21249962
17-nov-22 17:03:00,0,0,10.51249981,20.21249962
17-nov-22 17:04:00,0,0,10.51875019,20.21875
17-nov-22 17:05:00,0,0,10.51875019,20.21875
17-nov-22 17:06:00,0,0,10.51249981,20.21875
17-nov-22 17:07:00,0,0,10.51875019,20.21934891
17-nov-22 17:08:00,0,0,10.52499962,20.21875
17-nov-22 17:09:00,0,0,10.52499962,20.21816444
17-nov-22 17:10:00,0,0,10.52499962,20.21249962
17-nov-22 17:11:00,0,0,10.52499962,20.22500038
17-nov-22 17:12:00,0,0,10.51875019,20.21933556
17-nov-22 17:13:00,0,0,10.52499962,20.21875
17-nov-22 17:14:00,0,0,10.51875019,20.21875
17-nov-22 17:15:00,0,0,10.51875019,20.22500038
17-nov-22 17:16:00,0,0,10.51875019,20.21936417
17-nov-22 17:17:00,0,0,10.51249981,20.22500038
17-nov-22 17:18:00,0,0,10.51875019,20.22500038
17-nov-22 17:19:00,0,0,10.51875019,20.22500038
17-nov-22 17:20:00,0,0,10.51875019,20.22500038
17-nov-22 17:21:00,0,0,10.52499962,20.22500038
17-nov-22 17:22:00,0,0,10.52560997,20.22500038
17-nov-22 17:23:00,0,0,10.53125,20.21875
17-nov-22 17:24:00,0,0,10.53125,20.22500038
17-nov-22 17:25:00,0,0,10.52499962,20.23125076
17-nov-22 17:26:00,0,0,10.51875019,20.23749924
17-nov-22 17:27:00,0,0,10.52499962,20.24315453
17-nov-22 17:28:00,0,0,10.51875019,20.24374962
17-nov-22 17:29:00,0,0,10.51249981,20.24374962
17-nov-22 17:30:00,0,0,10.51249981,20.24374962
17-nov-22 17:31:00,0,0,10.51249981,20.24374962
17-nov-22 17:32:00,0,0,10.51249981,20.24374962
17-nov-22 17:33:00,0,0,10.51249981,20.24374962
17-nov-22 17:34:00,0,0,10.50625038,20.24374962
17-nov-22 17:35:00,0,0,10.50625038,20.24374962
17-nov-22 17:36:00,0,0,10.50625038,20.24938202
17-nov-22 17:37:00,0,0,10.51188278,20.24374962
17-nov-22 17:38:00,0,0,10.50625038,20.24374962
17-nov-22 17:39:00,0,0,10.50625038,20.23749924
17-nov-22 17:40:00,0,0,10.50625038,20.24374962
17-nov-22 17:41:00,0,0,10.5056076,20.24374962
17-nov-22 17:42:00,0,0,10.50562763,20.24374962
17-nov-22 17:43:00,0,0,10.5,20.24374962
17-nov-22 17:44:00,0,0,10.5,20.24941826
17-nov-22 17:45:00,0,0,10.5,20.25
17-nov-22 17:46:00,0,0,10.5,20.25
17-nov-22 17:47:00,0,0,10.5,20.24374962
17-nov-22 17:48:00,0,0,10.5,20.24943733
17-nov-22 17:49:00,0,0,10.5,20.25
17-nov-22 17:50:00,0,0,10.5,20.24318123
17-nov-22 17:51:00,0,0,10.50625038,20.23749924
17-nov-22 17:52:00,0,0,10.5005703,20.24317932
17-nov-22 17:53:00,0,0,10.50625038,20.23749924
17-nov-22 17:54:00,0,0,10.50625038,20.2431736
17-nov-22 17:55:00,0,0,10.51249981,20.23749924
17-nov-22 17:56:00,0,0,10.51249981,20.24374962
17-nov-22 17:57:00,0,0,10.51249981,20.24374962
17-nov-22 17:58:00,0,0,10.51249981,20.23749924
17-nov-22 17:59:00,0,0,10.51249981,20.24374962
17-nov-22 18:00:00,0,0,10.51875019,20.24374962
17-nov-22 18:01:00,0,0,10.51875019,20.2431736
17-nov-22 18:02:00,0,0,10.51875019,20.23808289
17-nov-22 18:03:00,0,0,10.51875019,20.23690987
17-nov-22 18:04:00,0,0,10.51875019,20.23125076
17-nov-22 18:05:00,0,0,10.52499962,20.23125076
17-nov-22 18:06:00,0,0,10.52499962,20.23125076
17-nov-22 18:07:00,0,0,10.52499962,20.23125076
17-nov-22 18:08:00,0,0,10.52499962,20.23125076
17-nov-22 18:09:00,0,0,10.52560329,20.23125076
17-nov-22 18:10:00,0,0,10.53125,20.23749924
17-nov-22 18:11:00,0,0,10.53125,20.24374962
17-nov-22 18:12:00,0,0,10.53125,20.25625038
17-nov-22 18:13:00,0,0,10.53125,20.25
17-nov-22 18:14:00,0,0,10.53125,20.24940109
17-nov-22 18:15:00,0,0,10.53125,20.25
17-nov-22 18:16:00,0,0,10.53125,20.25625038
17-nov-22 18:17:00,0,0,10.53125,20.25625038
17-nov-22 18:18:00,0,0,10.53125,20.26250076
17-nov-22 18:19:00,0,0,10.52499962,20.26874924
17-nov-22 18:20:00,0,0,10.52499962,20.26874924
17-nov-22 18:21:00,0,0,10.53125,20.27561951
17-nov-22 18:22:00,0,0,10.53750038,20.280653
17-nov-22 18:23:00,0,0,10.53750038,20.27499962
17-nov-22 18:24:00,0,0,10.53750038,20.28125
17-nov-22 18:25:00,0,0,10.52499962,20.27558708
17-nov-22 18:26:00,0,0,10.52499962,20.28125
17-nov-22 18:27:00,0,0,10.52560043,20.27560043
17-nov-22 18:28:00,0,0,10.53750038,20.28183937
17-nov-22 18:29:00,0,0,10.54374981,20.28125
17-nov-22 18:30:00,0,0,10.54374981,20.28125
17-nov-22 18:31:00,0,0,10.53750038,20.28125
17-nov-22 18:32:00,0,0,10.54374981,20.28125
17-nov-22 18:33:00,0,0,10.54940319,20.27559662
17-nov-22 18:34:00,0,0,10.53750038,20.28186035
17-nov-22 18:35:00,0,0,10.53750038,20.28750038
17-nov-22 18:36:00,0,0,10.53750038,20.29315186
17-nov-22 18:37:00,0,0,10.53750038,20.29434586
17-nov-22 18:38:00,0,0,10.53125,20.29999924
17-nov-22 18:39:00,0,0,10.52499962,20.29999924
17-nov-22 18:40:00,0,0,10.51875019,20.30624962
17-nov-22 18:41:00,0,0,10.51875019,20.29999924
17-nov-22 18:42:00,0,0,10.51249981,20.29999924
17-nov-22 18:43:00,0,0,10.51875019,20.30624962
17-nov-22 18:44:00,0,0,10.51875019,20.3125
17-nov-22 18:45:00,0,0,10.52499962,20.31875038
17-nov-22 18:46:00,0,0,10.52499962,20.32500076
17-nov-22 18:47:00,0,0,10.51935768,20.32500076
17-nov-22 18:48:00,0,0,10.51875019,20.3318634
17-nov-22 18:49:00,0,0,10.51875019,20.34375
17-nov-22 18:50:00,0,0,10.51875019,20.33812714
17-nov-22 18:51:00,0,0,10.50625038,20.34375
17-nov-22 18:52:00,0,0,10.50625038,20.34375
17-nov-22 18:53:00,0,0,10.5,20.34375
17-nov-22 18:54:00,0,0,10.5,20.35000038
17-nov-22 18:55:00,0,0,10.5,20.35000038
17-nov-22 18:56:00,0,0,10.50625038,20.35000038
17-nov-22 18:57:00,0,0,10.51249981,20.35000038
17-nov-22 18:58:00,0,0,10.51875019,20.35000038
17-nov-22 18:59:00,0,0,10.52499962,20.35000038
17-nov-22 19:00:00,0,0,10.51936245,20.34938812
17-nov-22 19:01:00,0,0,10.51875019,20.33810806
17-nov-22 19:02:00,0,0,10.51249981,20.34375
17-nov-22 19:03:00,0,0,10.51249981,20.34311867
17-nov-22 19:04:00,0,0,10.51249981,20.34375
17-nov-22 19:05:00,0,0,10.51249981,20.34375
17-nov-22 19:06:00,0,0,10.5193634,20.34436417
17-nov-22 19:07:00,0,0,10.52499962,20.35000038
17-nov-22 19:08:00,0,0,10.52499962,20.35061836
17-nov-22 19:09:00,0,0,10.52499962,20.35000038
17-nov-22 19:10:00,0,0,10.52561474,20.35061455
17-nov-22 19:11:00,0,0,10.53125,20.35564041
17-nov-22 19:12:00,0,0,10.53750038,20.35000038
17-nov-22 19:13:00,0,0,10.53750038,20.35000038
17-nov-22 19:14:00,0,0,10.54374981,20.35686302
17-nov-22 19:15:00,0,0,10.54938126,20.35625076
17-nov-22 19:16:00,0,0,10.54374981,20.35000038
17-nov-22 19:17:00,0,0,10.53750038,20.35000038
17-nov-22 19:18:00,0,0,10.53750038,20.35563087
17-nov-22 19:19:00,0,0,10.53125,20.35061836
17-nov-22 19:20:00,0,0,10.53125,20.35061646
17-nov-22 19:21:00,0,0,10.53125,20.35061455
17-nov-22 19:22:00,0,0,10.52499962,20.35563087
17-nov-22 19:23:00,0,0,10.52499962,20.35625076
17-nov-22 19:24:00,0,0,10.52499962,20.36249924
17-nov-22 19:25:00,0,0,10.52499962,20.35682869
17-nov-22 19:26:00,0,0,10.52499962,20.3505764
17-nov-22 19:27:00,0,0,10.52499962,20.35000038
17-nov-22 19:28:00,0,0,10.52499962,20.35000038
17-nov-22 19:29:00,0,0,10.52499962,20.34375
17-nov-22 19:30:00,0,0,10.52499962,20.33749962
17-nov-22 19:31:00,0,0,10.53125,20.33749962
17-nov-22 19:32:00,0,0,10.53125,20.33749962
17-nov-22 19:33:00,0,0,10.53125,20.34375
17-nov-22 19:34:00,0,0,10.52499962,20.3431778
17-nov-22 19:35:00,0,0,10.51875019,20.33749962
17-nov-22 19:36:00,0,0,10.52499962,20.34375
17-nov-22 19:37:00,0,0,10.53125,20.33807373
17-nov-22 19:38:00,0,0,10.53125,20.35000038
17-nov-22 19:39:00,0,0,10.53125,20.35000038
17-nov-22 19:40:00,0,0,10.53125,20.36249924
17-nov-22 19:41:00,0,0,10.53750038,20.36192513
17-nov-22 19:42:00,0,0,10.53125,20.35058975
17-nov-22 19:43:00,0,0,10.53125,20.35056877
17-nov-22 19:44:00,0,0,10.52557564,20.35625076
17-nov-22 19:45:00,0,0,10.52441692,20.36249924
17-nov-22 19:46:00,0,0,10.52442932,20.36874962
17-nov-22 19:47:00,0,0,10.51875019,20.36249924
17-nov-22 19:48:00,0,0,10.51932335,20.37442589
17-nov-22 19:49:00,0,0,10.53125,20.36874962
17-nov-22 19:50:00,0,0,10.53750038,20.36874962
17-nov-22 19:51:00,0,0,10.54374981,20.36874962
17-nov-22 19:52:00,0,0,10.54374981,20.36249924
17-nov-22 19:53:00,0,0,10.55000019,20.36308861
17-nov-22 19:54:00,0,0,10.55565262,20.36249924
17-nov-22 19:55:00,0,0,10.54940605,20.37559509
17-nov-22 19:56:00,0,0,10.54940796,20.375
17-nov-22 19:57:00,0,0,10.54374981,20.37558937
17-nov-22 19:58:00,0,0,10.53750038,20.38125038
17-nov-22 19:59:00,0,0,10.53809357,20.38125038
17-nov-22 20:00:00,0,0,10.53809071,20.38750076
17-nov-22 20:01:00,0,0,10.53750038,20.38185692
17-nov-22 20:02:00,0,0,10.54315472,20.38750076
17-nov-22 20:03:00,0,0,10.53750038,20.38750076
17-nov-22 20:04:00,0,0,10.54374981,20.39433861
17-nov-22 20:05:00,0,0,10.53750038,20.39941216
17-nov-22 20:06:00,0,0,10.53750038,20.40058517
17-nov-22 20:07:00,0,0,10.54374981,20.40625
17-nov-22 20:08:00,0,0,10.53750038,20.40625
17-nov-22 20:09:00,0,0,10.53750038,20.40625
17-nov-22 20:10:00,0,0,10.53184223,20.40684319
17-nov-22 20:11:00,0,0,10.53125,20.40058899
17-nov-22 20:12:00,0,0,10.53125,20.40058708
17-nov-22 20:13:00,0,0,10.53125,20.40058517
17-nov-22 20:14:00,0,0,10.53125,20.40625
17-nov-22 20:15:00,0,0,10.53125,20.4119091
17-nov-22 20:16:00,0,0,10.53125,20.40625
17-nov-22 20:17:00,0,0,10.53125,20.41191483
17-nov-22 20:18:00,0,0,10.53125,20.40625
17-nov-22 20:19:00,0,0,10.53125,20.41250038
17-nov-22 20:20:00,0,0,10.53125,20.39999962
17-nov-22 20:21:00,0,0,10.53125,20.40625
17-nov-22 20:22:00,0,0,10.53125,20.41250038
17-nov-22 20:23:00,0,0,10.53125,20.41934586
17-nov-22 20:24:00,0,0,10.53125,20.41250038
17-nov-22 20:25:00,0,0,10.52499962,20.41875076
17-nov-22 20:26:00,0,0,10.52499962,20.42440033
17-nov-22 20:27:00,0,0,10.52499962,20.42499924
17-nov-22 20:28:00,0,0,10.52440739,20.41875076
17-nov-22 20:29:00,0,0,10.52499962,20.41875076
17-nov-22 20:30:00,0,0,10.52499962,20.41936493
17-nov-22 20:31:00,0,0,10.52499962,20.41815758
17-nov-22 20:32:00,0,0,10.52499962,20.41875076
17-nov-22 20:33:00,0,0,10.52499962,20.41250038
17-nov-22 20:34:00,0,0,10.52499962,20.41875076
17-nov-22 20:35:00,0,0,10.52499962,20.41250038
17-nov-22 20:36:00,0,0,10.52499962,20.41875076
17-nov-22 20:37:00,0,0,10.51935673,20.41875076
17-nov-22 20:38:00,0,0,10.52438736,20.41875076
17-nov-22 20:39:00,0,0,10.52499962,20.41875076
17-nov-22 20:40:00,0,0,10.52499962,20.41875076
17-nov-22 20:41:00,0,0,10.52499962,20.4181366
17-nov-22 20:42:00,0,0,10.52499962,20.41875076
17-nov-22 20:43:00,0,0,10.51936436,20.41875076
17-nov-22 20:44:00,0,0,10.51931667,20.41818428
17-nov-22 20:45:00,0,0,10.52499962,20.41250038
17-nov-22 20:46:00,0,0,10.52499962,20.41819191
17-nov-22 20:47:00,0,0,10.51931763,20.41818428
17-nov-22 20:48:00,0,0,10.51875019,20.41306305
17-nov-22 20:49:00,0,0,10.51875019,20.41250038
17-nov-22 20:50:00,0,0,10.51875019,20.41250038
17-nov-22 20:51:00,0,0,10.51875019,20.41250038
17-nov-22 20:52:00,0,0,10.51875019,20.41250038
17-nov-22 20:53:00,0,0,10.51875019,20.41191101
17-nov-22 20:54:00,0,0,10.51875019,20.41250038
17-nov-22 20:55:00,0,0,10.51875019,20.41250038
17-nov-22 20:56:00,0,0,10.51875019,20.41875076
17-nov-22 20:57:00,0,0,10.51875019,20.41875076
17-nov-22 20:58:00,0,0,10.51875019,20.41875076
17-nov-22 20:59:00,0,0,10.51875019,20.41875076
17-nov-22 21:00:00,0,0,10.51875019,20.41875076
17-nov-22 21:01:00,0,0,10.51875019,20.41875076
17-nov-22 21:02:00,0,0,10.51875019,20.41250038
17-nov-22 21:03:00,0,0,10.52499962,20.41308212
17-nov-22 21:04:00,0,0,10.52499962,20.41307831
17-nov-22 21:05:00,0,0,10.52499962,20.41875076
17-nov-22 21:06:00,0,0,10.52499962,20.41875076
17-nov-22 21:07:00,0,0,10.53125,20.4244194
17-nov-22 21:08:00,0,0,10.53125,20.41875076
17-nov-22 21:09:00,0,0,10.53125,20.41816711
17-nov-22 21:10:00,0,0,10.53183174,20.41250038
17-nov-22 21:11:00,0,0,10.53125,20.41875076
17-nov-22 21:12:00,0,0,10.53125,20.41875076
17-nov-22 21:13:00,0,0,10.53689766,20.42439651
17-nov-22 21:14:00,0,0,10.53750038,20.41875076
17-nov-22 21:15:00,0,0,10.54374981,20.41875076
17-nov-22 21:16:00,0,0,10.54374981,20.41934586
17-nov-22 21:17:00,0,0,10.53810215,20.4131031
17-nov-22 21:18:00,0,0,10.53750038,20.41934967
17-nov-22 21:19:00,0,0,10.53750038,20.41875076
17-nov-22 21:20:00,0,0,10.53185272,20.41250038
17-nov-22 21:21:00,0,0,10.53125,20.41814995
17-nov-22 21:22:00,0,0,10.53125,20.41309929
17-nov-22 21:23:00,0,0,10.53125,20.41250038
17-nov-22 21:24:00,0,0,10.53125,20.40625
17-nov-22 21:25:00,0,0,10.53125,20.41250038
17-nov-22 21:26:00,0,0,10.53125,20.41191292
17-nov-22 21:27:00,0,0,10.53183651,20.40625
17-nov-22 21:28:00,0,0,10.53125,20.40625
17-nov-22 21:29:00,0,0,10.53125,20.40682983
17-nov-22 21:30:00,0,0,10.53125,20.40684509
17-nov-22 21:31:00,0,0,10.5318327,20.41250038
17-nov-22 21:32:00,0,0,10.53125,20.40625
17-nov-22 21:33:00,0,0,10.53125,20.40625
17-nov-22 21:34:00,0,0,10.53125,20.40685463
